Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], |Z0| [Ohm] , Arg(Z0) [-]
3.103200e+09, 1.387653e-01, 7.334996e-01, 7.050569e-01, 1.335669e+00, -7.896851e-01, -1.399739e+00, 1.679017e-10, 3.025217e-11, 1.050301e-10, 4.692280e+01, -2.685459e-01
3.107000e+09, 1.386983e-01, 7.336974e-01, 7.048605e-01, 1.331660e+00, -7.904074e-01, -1.402247e+00, 1.686959e-10, 3.020291e-11, 1.053209e-10, 4.687425e+01, -2.681699e-01
3.110800e+09, 1.386301e-01, 7.338972e-01, 7.046622e-01, 1.327632e+00, -7.911286e-01, -1.404762e+00, 1.694937e-10, 3.015391e-11, 1.056152e-10, 4.682563e+01, -2.677865e-01
3.114600e+09, 1.385607e-01, 7.340991e-01, 7.044620e-01, 1.323585e+00, -7.918485e-01, -1.407283e+00, 1.702945e-10, 3.010519e-11, 1.059129e-10, 4.677693e+01, -2.673956e-01
3.118400e+09, 1.384901e-01, 7.343032e-01, 7.042599e-01, 1.319519e+00, -7.925673e-01, -1.409812e+00, 1.710973e-10, 3.005674e-11, 1.062138e-10, 4.672817e+01, -2.669972e-01
3.122200e+09, 1.384182e-01, 7.345093e-01, 7.040558e-01, 1.315434e+00, -7.932850e-01, -1.412348e+00, 1.719015e-10, 3.000859e-11, 1.065180e-10, 4.667935e+01, -2.665910e-01
3.126000e+09, 1.383450e-01, 7.347177e-01, 7.038497e-01, 1.311330e+00, -7.940014e-01, -1.414891e+00, 1.727064e-10, 2.996074e-11, 1.068253e-10, 4.663047e+01, -2.661770e-01
3.129800e+09, 1.382704e-01, 7.349282e-01, 7.036415e-01, 1.307206e+00, -7.947168e-01, -1.417442e+00, 1.735111e-10, 2.991319e-11, 1.071355e-10, 4.658154e+01, -2.657550e-01
3.133600e+09, 1.381944e-01, 7.351409e-01, 7.034311e-01, 1.303064e+00, -7.954310e-01, -1.420000e+00, 1.743151e-10, 2.986595e-11, 1.074486e-10, 4.653256e+01, -2.653249e-01
3.137400e+09, 1.381170e-01, 7.353559e-01, 7.032185e-01, 1.298902e+00, -7.961441e-01, -1.422565e+00, 1.751177e-10, 2.981902e-11, 1.077645e-10, 4.648353e+01, -2.648866e-01
3.141200e+09, 1.380381e-01, 7.355731e-01, 7.030037e-01, 1.294721e+00, -7.968560e-01, -1.425138e+00, 1.759184e-10, 2.977240e-11, 1.080829e-10, 4.643447e+01, -2.644401e-01
3.145000e+09, 1.379577e-01, 7.357926e-01, 7.027865e-01, 1.290520e+00, -7.975669e-01, -1.427719e+00, 1.767165e-10, 2.972609e-11, 1.084039e-10, 4.638536e+01, -2.639852e-01
3.148800e+09, 1.378758e-01, 7.360144e-01, 7.025669e-01, 1.286301e+00, -7.982766e-01, -1.430307e+00, 1.775116e-10, 2.968009e-11, 1.087271e-10, 4.633623e+01, -2.635218e-01
3.152600e+09, 1.377923e-01, 7.362385e-01, 7.023448e-01, 1.282063e+00, -7.989853e-01, -1.432903e+00, 1.783032e-10, 2.963440e-11, 1.090526e-10, 4.628708e+01, -2.630498e-01
3.156400e+09, 1.377073e-01, 7.364649e-01, 7.021203e-01, 1.277806e+00, -7.996928e-01, -1.435507e+00, 1.790910e-10, 2.958902e-11, 1.093801e-10, 4.623790e+01, -2.625692e-01
3.160200e+09, 1.376206e-01, 7.366938e-01, 7.018931e-01, 1.273530e+00, -8.003993e-01, -1.438119e+00, 1.798746e-10, 2.954393e-11, 1.097096e-10, 4.618871e+01, -2.620799e-01
3.164000e+09, 1.375324e-01, 7.369249e-01, 7.016633e-01, 1.269235e+00, -8.011047e-01, -1.440738e+00, 1.806539e-10, 2.949914e-11, 1.100409e-10, 4.613951e+01, -2.615818e-01
3.167800e+09, 1.374425e-01, 7.371586e-01, 7.014308e-01, 1.264922e+00, -8.018090e-01, -1.443365e+00, 1.814287e-10, 2.945465e-11, 1.103738e-10, 4.609031e+01, -2.610749e-01
3.171600e+09, 1.373509e-01, 7.373946e-01, 7.011956e-01, 1.260590e+00, -8.025123e-01, -1.446001e+00, 1.821988e-10, 2.941043e-11, 1.107083e-10, 4.604112e+01, -2.605592e-01
3.175400e+09, 1.372578e-01, 7.376331e-01, 7.009575e-01, 1.256240e+00, -8.032145e-01, -1.448644e+00, 1.829642e-10, 2.936649e-11, 1.110442e-10, 4.599193e+01, -2.600345e-01
3.179200e+09, 1.371629e-01, 7.378740e-01, 7.007165e-01, 1.251871e+00, -8.039157e-01, -1.451295e+00, 1.837250e-10, 2.932281e-11, 1.113815e-10, 4.594275e+01, -2.595009e-01
3.183000e+09, 1.370664e-01, 7.381175e-01, 7.004726e-01, 1.247484e+00, -8.046158e-01, -1.453955e+00, 1.844814e-10, 2.927938e-11, 1.117199e-10, 4.589360e+01, -2.589582e-01
3.186800e+09, 1.369682e-01, 7.383634e-01, 7.002257e-01, 1.243080e+00, -8.053148e-01, -1.456622e+00, 1.852336e-10, 2.923621e-11, 1.120594e-10, 4.584446e+01, -2.584066e-01
3.190600e+09, 1.368684e-01, 7.386120e-01, 6.999757e-01, 1.238657e+00, -8.060129e-01, -1.459298e+00, 1.859818e-10, 2.919326e-11, 1.123999e-10, 4.579536e+01, -2.578460e-01
3.194400e+09, 1.367669e-01, 7.388630e-01, 6.997226e-01, 1.234217e+00, -8.067099e-01, -1.461981e+00, 1.867264e-10, 2.915054e-11, 1.127414e-10, 4.574629e+01, -2.572764e-01
3.198200e+09, 1.366638e-01, 7.391167e-01, 6.994664e-01, 1.229758e+00, -8.074059e-01, -1.464673e+00, 1.874680e-10, 2.910804e-11, 1.130837e-10, 4.569726e+01, -2.566977e-01
3.202000e+09, 1.365591e-01, 7.393730e-01, 6.992069e-01, 1.225282e+00, -8.081009e-01, -1.467373e+00, 1.882070e-10, 2.906573e-11, 1.134268e-10, 4.564827e+01, -2.561101e-01
3.205800e+09, 1.364528e-01, 7.396319e-01, 6.989441e-01, 1.220789e+00, -8.087949e-01, -1.470081e+00, 1.889442e-10, 2.902362e-11, 1.137707e-10, 4.559933e+01, -2.555134e-01
3.209600e+09, 1.363449e-01, 7.398935e-01, 6.986781e-01, 1.216277e+00, -8.094878e-01, -1.472798e+00, 1.896801e-10, 2.898169e-11, 1.141152e-10, 4.555044e+01, -2.549078e-01
3.213400e+09, 1.362354e-01, 7.401577e-01, 6.984087e-01, 1.211749e+00, -8.101798e-01, -1.475522e+00, 1.904157e-10, 2.893992e-11, 1.144605e-10, 4.550161e+01, -2.542932e-01
3.217200e+09, 1.361245e-01, 7.404247e-01, 6.981359e-01, 1.207202e+00, -8.108708e-01, -1.478255e+00, 1.911517e-10, 2.889832e-11, 1.148064e-10, 4.545283e+01, -2.536696e-01
3.221000e+09, 1.360120e-01, 7.406944e-01, 6.978596e-01, 1.202638e+00, -8.115608e-01, -1.480996e+00, 1.918891e-10, 2.885687e-11, 1.151530e-10, 4.540412e+01, -2.530372e-01
3.224800e+09, 1.358980e-01, 7.409669e-01, 6.975799e-01, 1.198057e+00, -8.122498e-01, -1.483746e+00, 1.926289e-10, 2.881556e-11, 1.155002e-10, 4.535546e+01, -2.523958e-01
3.228600e+09, 1.357826e-01, 7.412421e-01, 6.972966e-01, 1.193457e+00, -8.129378e-01, -1.486503e+00, 1.933721e-10, 2.877439e-11, 1.158482e-10, 4.530687e+01, -2.517456e-01
3.232400e+09, 1.356658e-01, 7.415202e-01, 6.970098e-01, 1.188840e+00, -8.136248e-01, -1.489269e+00, 1.941199e-10, 2.873335e-11, 1.161970e-10, 4.525835e+01, -2.510866e-01
3.236200e+09, 1.355477e-01, 7.418011e-01, 6.967194e-01, 1.184206e+00, -8.143108e-01, -1.492044e+00, 1.948735e-10, 2.869244e-11, 1.165466e-10, 4.520990e+01, -2.504189e-01
3.240000e+09, 1.354282e-01, 7.420849e-01, 6.964255e-01, 1.179553e+00, -8.149959e-01, -1.494826e+00, 1.956341e-10, 2.865165e-11, 1.168971e-10, 4.516152e+01, -2.497423e-01
3.243800e+09, 1.353075e-01, 7.423716e-01, 6.961278e-01, 1.174882e+00, -8.156800e-01, -1.497617e+00, 1.964030e-10, 2.861097e-11, 1.172487e-10, 4.511321e+01, -2.490571e-01
3.247600e+09, 1.351855e-01, 7.426612e-01, 6.958266e-01, 1.170192e+00, -8.163631e-01, -1.500417e+00, 1.971814e-10, 2.857042e-11, 1.176013e-10, 4.506496e+01, -2.483631e-01
3.251400e+09, 1.350623e-01, 7.429538e-01, 6.955216e-01, 1.165485e+00, -8.170452e-01, -1.503225e+00, 1.979708e-10, 2.853000e-11, 1.179551e-10, 4.501679e+01, -2.476605e-01
3.255200e+09, 1.349379e-01, 7.432494e-01, 6.952130e-01, 1.160758e+00, -8.177264e-01, -1.506041e+00, 1.987725e-10, 2.848970e-11, 1.183103e-10, 4.496869e+01, -2.469493e-01
3.259000e+09, 1.348125e-01, 7.435480e-01, 6.949007e-01, 1.156012e+00, -8.184067e-01, -1.508866e+00, 1.995879e-10, 2.844954e-11, 1.186670e-10, 4.492066e+01, -2.462295e-01
3.262800e+09, 1.346860e-01, 7.438497e-01, 6.945846e-01, 1.151246e+00, -8.190859e-01, -1.511699e+00, 2.004184e-10, 2.840952e-11, 1.190253e-10, 4.487269e+01, -2.455011e-01
3.266600e+09, 1.345584e-01, 7.441545e-01, 6.942648e-01, 1.146461e+00, -8.197642e-01, -1.514541e+00, 2.012654e-10, 2.836966e-11, 1.193855e-10, 4.482479e+01, -2.447640e-01
3.270400e+09, 1.344299e-01, 7.444624e-01, 6.939413e-01, 1.141656e+00, -8.204416e-01, -1.517392e+00, 2.021303e-10, 2.832997e-11, 1.197477e-10, 4.477695e+01, -2.440185e-01
3.274200e+09, 1.343004e-01, 7.447735e-01, 6.936140e-01, 1.136830e+00, -8.211180e-01, -1.520251e+00, 2.030146e-10, 2.829047e-11, 1.201121e-10, 4.472918e+01, -2.432643e-01
3.278000e+09, 1.341701e-01, 7.450877e-01, 6.932829e-01, 1.131983e+00, -8.217935e-01, -1.523118e+00, 2.039195e-10, 2.825118e-11, 1.204789e-10, 4.468146e+01, -2.425015e-01
3.281800e+09, 1.340389e-01, 7.454053e-01, 6.929481e-01, 1.127114e+00, -8.224680e-01, -1.525995e+00, 2.048466e-10, 2.821212e-11, 1.208483e-10, 4.463380e+01, -2.417302e-01
3.285600e+09, 1.339068e-01, 7.457261e-01, 6.926095e-01, 1.122223e+00, -8.231416e-01, -1.528880e+00, 2.057970e-10, 2.817332e-11, 1.212206e-10, 4.458620e+01, -2.409501e-01
3.289400e+09, 1.337739e-01, 7.460502e-01, 6.922671e-01, 1.117309e+00, -8.238143e-01, -1.531775e+00, 2.067722e-10, 2.813482e-11, 1.215959e-10, 4.453864e+01, -2.401615e-01
3.293200e+09, 1.336403e-01, 7.463777e-01, 6.919209e-01, 1.112372e+00, -8.244860e-01, -1.534678e+00, 2.077733e-10, 2.809664e-11, 1.219745e-10, 4.449113e+01, -2.393640e-01
3.297000e+09, 1.335060e-01, 7.467086e-01, 6.915709e-01, 1.107411e+00, -8.251568e-01, -1.537590e+00, 2.088015e-10, 2.805881e-11, 1.223567e-10, 4.444367e+01, -2.385578e-01
3.300800e+09, 1.333709e-01, 7.470429e-01, 6.912171e-01, 1.102426e+00, -8.258268e-01, -1.540512e+00, 2.098580e-10, 2.802139e-11, 1.227427e-10, 4.439624e+01, -2.377428e-01
3.304600e+09, 1.332352e-01, 7.473808e-01, 6.908594e-01, 1.097415e+00, -8.264958e-01, -1.543442e+00, 2.109438e-10, 2.798442e-11, 1.231326e-10, 4.434885e+01, -2.369188e-01
3.308400e+09, 1.330988e-01, 7.477221e-01, 6.904980e-01, 1.092379e+00, -8.271640e-01, -1.546382e+00, 2.120600e-10, 2.794794e-11, 1.235269e-10, 4.430149e+01, -2.360857e-01
3.312200e+09, 1.329618e-01, 7.480671e-01, 6.901327e-01, 1.087316e+00, -8.278313e-01, -1.549331e+00, 2.132075e-10, 2.791199e-11, 1.239257e-10, 4.425417e+01, -2.352436e-01
3.316000e+09, 1.328241e-01, 7.484157e-01, 6.897636e-01, 1.082225e+00, -8.284977e-01, -1.552290e+00, 2.143870e-10, 2.787665e-11, 1.243292e-10, 4.420686e+01, -2.343921e-01
3.319800e+09, 1.326857e-01, 7.487680e-01, 6.893907e-01, 1.077107e+00, -8.291633e-01, -1.555259e+00, 2.155994e-10, 2.784196e-11, 1.247378e-10, 4.415958e+01, -2.335313e-01
3.323600e+09, 1.325468e-01, 7.491240e-01, 6.890138e-01, 1.071959e+00, -8.298280e-01, -1.558237e+00, 2.168454e-10, 2.780798e-11, 1.251516e-10, 4.411232e+01, -2.326610e-01
3.327400e+09, 1.324072e-01, 7.494838e-01, 6.886331e-01, 1.066781e+00, -8.304920e-01, -1.561225e+00, 2.181253e-10, 2.777477e-11, 1.255708e-10, 4.406508e+01, -2.317810e-01
3.331200e+09, 1.322670e-01, 7.498474e-01, 6.882485e-01, 1.061573e+00, -8.311551e-01, -1.564223e+00, 2.194399e-10, 2.774241e-11, 1.259959e-10, 4.401784e+01, -2.308911e-01
3.335000e+09, 1.321261e-01, 7.502148e-01, 6.878600e-01, 1.056334e+00, -8.318175e-01, -1.567232e+00, 2.207893e-10, 2.771096e-11, 1.264268e-10, 4.397062e+01, -2.299912e-01
3.338800e+09, 1.319845e-01, 7.505863e-01, 6.874675e-01, 1.051062e+00, -8.324791e-01, -1.570250e+00, 2.221738e-10, 2.768050e-11, 1.268639e-10, 4.392340e+01, -2.290810e-01
3.342600e+09, 1.318423e-01, 7.509617e-01, 6.870711e-01, 1.045758e+00, -8.331400e-01, -1.573279e+00, 2.235936e-10, 2.765109e-11, 1.273074e-10, 4.387619e+01, -2.281605e-01
3.346400e+09, 1.316994e-01, 7.513411e-01, 6.866707e-01, 1.040419e+00, -8.338002e-01, -1.576319e+00, 2.250487e-10, 2.762281e-11, 1.277574e-10, 4.382899e+01, -2.272293e-01
3.350200e+09, 1.315557e-01, 7.517247e-01, 6.862662e-01, 1.035046e+00, -8.344598e-01, -1.579369e+00, 2.265391e-10, 2.759574e-11, 1.282141e-10, 4.378179e+01, -2.262872e-01
3.354000e+09, 1.314113e-01, 7.521123e-01, 6.858576e-01, 1.029637e+00, -8.351187e-01, -1.582430e+00, 2.280646e-10, 2.756996e-11, 1.286778e-10, 4.373459e+01, -2.253341e-01
3.357800e+09, 1.312661e-01, 7.525042e-01, 6.854450e-01, 1.024192e+00, -8.357769e-01, -1.585503e+00, 2.296248e-10, 2.754556e-11, 1.291485e-10, 4.368739e+01, -2.243696e-01
3.361600e+09, 1.311200e-01, 7.529004e-01, 6.850282e-01, 1.018709e+00, -8.364346e-01, -1.588586e+00, 2.312194e-10, 2.752261e-11, 1.296265e-10, 4.364020e+01, -2.233935e-01
3.365400e+09, 1.309730e-01, 7.533008e-01, 6.846071e-01, 1.013189e+00, -8.370917e-01, -1.591681e+00, 2.328480e-10, 2.750120e-11, 1.301118e-10, 4.359301e+01, -2.224056e-01
3.369200e+09, 1.308251e-01, 7.537057e-01, 6.841818e-01, 1.007629e+00, -8.377484e-01, -1.594788e+00, 2.345098e-10, 2.748140e-11, 1.306045e-10, 4.354583e+01, -2.214055e-01
3.373000e+09, 1.306761e-01, 7.541149e-01, 6.837522e-01, 1.002030e+00, -8.384045e-01, -1.597906e+00, 2.362042e-10, 2.746332e-11, 1.311048e-10, 4.349865e+01, -2.203931e-01
3.376800e+09, 1.305262e-01, 7.545286e-01, 6.833182e-01, 9.963903e-01, -8.390602e-01, -1.601036e+00, 2.379304e-10, 2.744702e-11, 1.316128e-10, 4.345148e+01, -2.193680e-01
3.380600e+09, 1.303751e-01, 7.549469e-01, 6.828797e-01, 9.907095e-01, -8.397155e-01, -1.604179e+00, 2.396876e-10, 2.743260e-11, 1.321284e-10, 4.340433e+01, -2.183300e-01
3.384400e+09, 1.302228e-01, 7.553698e-01, 6.824367e-01, 9.849867e-01, -8.403705e-01, -1.607334e+00, 2.414748e-10, 2.742013e-11, 1.326518e-10, 4.335720e+01, -2.172787e-01
3.388200e+09, 1.300692e-01, 7.557973e-01, 6.819891e-01, 9.792212e-01, -8.410252e-01, -1.610501e+00, 2.432910e-10, 2.740970e-11, 1.331830e-10, 4.331009e+01, -2.162139e-01
3.392000e+09, 1.299144e-01, 7.562295e-01, 6.815368e-01, 9.734124e-01, -8.416797e-01, -1.613681e+00, 2.451350e-10, 2.740139e-11, 1.337220e-10, 4.326300e+01, -2.151354e-01
3.395800e+09, 1.297581e-01, 7.566665e-01, 6.810797e-01, 9.675595e-01, -8.423339e-01, -1.616873e+00, 2.470057e-10, 2.739527e-11, 1.342689e-10, 4.321595e+01, -2.140427e-01
3.399600e+09, 1.296004e-01, 7.571083e-01, 6.806177e-01, 9.616620e-01, -8.429880e-01, -1.620079e+00, 2.489019e-10, 2.739143e-11, 1.348234e-10, 4.316895e+01, -2.129357e-01
3.403400e+09, 1.294411e-01, 7.575550e-01, 6.801507e-01, 9.557192e-01, -8.436420e-01, -1.623298e+00, 2.508223e-10, 2.738993e-11, 1.353858e-10, 4.312199e+01, -2.118140e-01
3.407200e+09, 1.292802e-01, 7.580065e-01, 6.796787e-01, 9.497305e-01, -8.442959e-01, -1.626531e+00, 2.527656e-10, 2.739085e-11, 1.359558e-10, 4.307508e+01, -2.106774e-01
3.411000e+09, 1.291177e-01, 7.584631e-01, 6.792015e-01, 9.436954e-01, -8.449499e-01, -1.629777e+00, 2.547304e-10, 2.739425e-11, 1.365335e-10, 4.302824e+01, -2.095256e-01
3.414800e+09, 1.289533e-01, 7.589247e-01, 6.787189e-01, 9.376135e-01, -8.456040e-01, -1.633037e+00, 2.567155e-10, 2.740020e-11, 1.371187e-10, 4.298148e+01, -2.083584e-01
3.418600e+09, 1.287871e-01, 7.593914e-01, 6.782310e-01, 9.314841e-01, -8.462582e-01, -1.636311e+00, 2.587194e-10, 2.740875e-11, 1.377113e-10, 4.293480e+01, -2.071753e-01
3.422400e+09, 1.286190e-01, 7.598632e-01, 6.777375e-01, 9.253069e-01, -8.469126e-01, -1.639599e+00, 2.607407e-10, 2.741997e-11, 1.383113e-10, 4.288821e+01, -2.059764e-01
3.426200e+09, 1.284489e-01, 7.603402e-01, 6.772384e-01, 9.190814e-01, -8.475673e-01, -1.642901e+00, 2.627782e-10, 2.743391e-11, 1.389184e-10, 4.284173e+01, -2.047611e-01
3.430000e+09, 1.282767e-01, 7.608224e-01, 6.767334e-01, 9.128073e-01, -8.482223e-01, -1.646218e+00, 2.648303e-10, 2.745060e-11, 1.395327e-10, 4.279537e+01, -2.035295e-01
3.433800e+09, 1.281023e-01, 7.613099e-01, 6.762226e-01, 9.064842e-01, -8.488777e-01, -1.649549e+00, 2.668959e-10, 2.747010e-11, 1.401538e-10, 4.274914e+01, -2.022811e-01
3.437600e+09, 1.279258e-01, 7.618028e-01, 6.757056e-01, 9.001118e-01, -8.495336e-01, -1.652896e+00, 2.689735e-10, 2.749244e-11, 1.407817e-10, 4.270305e+01, -2.010158e-01
3.441400e+09, 1.277469e-01, 7.623010e-01, 6.751825e-01, 8.936897e-01, -8.501900e-01, -1.656257e+00, 2.710620e-10, 2.751764e-11, 1.414162e-10, 4.265711e+01, -1.997335e-01
3.445200e+09, 1.275657e-01, 7.628046e-01, 6.746530e-01, 8.872178e-01, -8.508470e-01, -1.659633e+00, 2.731601e-10, 2.754574e-11, 1.420570e-10, 4.261134e+01, -1.984338e-01
3.449000e+09, 1.273820e-01, 7.633137e-01, 6.741171e-01, 8.806958e-01, -8.515047e-01, -1.663025e+00, 2.752667e-10, 2.757674e-11, 1.427041e-10, 4.256575e+01, -1.971167e-01
3.452800e+09, 1.271959e-01, 7.638283e-01, 6.735745e-01, 8.741235e-01, -8.521632e-01, -1.666432e+00, 2.773808e-10, 2.761068e-11, 1.433572e-10, 4.252036e+01, -1.957820e-01
3.456600e+09, 1.270073e-01, 7.643485e-01, 6.730251e-01, 8.675007e-01, -8.528224e-01, -1.669855e+00, 2.795013e-10, 2.764755e-11, 1.440162e-10, 4.247518e+01, -1.944295e-01
3.460400e+09, 1.268160e-01, 7.648742e-01, 6.724688e-01, 8.608273e-01, -8.534825e-01, -1.673294e+00, 2.816273e-10, 2.768735e-11, 1.446808e-10, 4.243021e+01, -1.930591e-01
3.464200e+09, 1.266222e-01, 7.654056e-01, 6.719054e-01, 8.541032e-01, -8.541436e-01, -1.676748e+00, 2.837580e-10, 2.773008e-11, 1.453508e-10, 4.238549e+01, -1.916708e-01
3.468000e+09, 1.264256e-01, 7.659427e-01, 6.713347e-01, 8.473281e-01, -8.548057e-01, -1.680219e+00, 2.858928e-10, 2.777573e-11, 1.460260e-10, 4.234102e+01, -1.902643e-01
3.471800e+09, 1.262264e-01, 7.664854e-01, 6.707567e-01, 8.405021e-01, -8.554688e-01, -1.683705e+00, 2.880310e-10, 2.782428e-11, 1.467063e-10, 4.229682e+01, -1.888397e-01
3.475600e+09, 1.260244e-01, 7.670339e-01, 6.701711e-01, 8.336251e-01, -8.561332e-01, -1.687208e+00, 2.901721e-10, 2.787572e-11, 1.473915e-10, 4.225290e+01, -1.873968e-01
3.479400e+09, 1.258197e-01, 7.675882e-01, 6.695778e-01, 8.266969e-01, -8.567987e-01, -1.690727e+00, 2.923159e-10, 2.793000e-11, 1.480812e-10, 4.220927e+01, -1.859357e-01
3.483200e+09, 1.256122e-01, 7.681483e-01, 6.689766e-01, 8.197175e-01, -8.574656e-01, -1.694263e+00, 2.944621e-10, 2.798710e-11, 1.487755e-10, 4.216595e+01, -1.844562e-01
3.487000e+09, 1.254019e-01, 7.687143e-01, 6.683673e-01, 8.126869e-01, -8.581338e-01, -1.697815e+00, 2.966106e-10, 2.804699e-11, 1.494740e-10, 4.212296e+01, -1.829584e-01
3.490800e+09, 1.251888e-01, 7.692861e-01, 6.677499e-01, 8.056050e-01, -8.588035e-01, -1.701384e+00, 2.987615e-10, 2.810962e-11, 1.501767e-10, 4.208030e+01, -1.814423e-01
3.494600e+09, 1.249729e-01, 7.698639e-01, 6.671242e-01, 7.984718e-01, -8.594746e-01, -1.704969e+00, 3.009149e-10, 2.817493e-11, 1.508833e-10, 4.203799e+01, -1.799078e-01
3.498400e+09, 1.247542e-01, 7.704476e-01, 6.664899e-01, 7.912871e-01, -8.601473e-01, -1.708572e+00, 3.030714e-10, 2.824289e-11, 1.515937e-10, 4.199605e+01, -1.783551e-01
3.502200e+09, 1.245327e-01, 7.710373e-01, 6.658471e-01, 7.840509e-01, -8.608217e-01, -1.712191e+00, 3.052313e-10, 2.831344e-11, 1.523078e-10, 4.195448e+01, -1.767840e-01
3.506000e+09, 1.243085e-01, 7.716331e-01, 6.651954e-01, 7.767632e-01, -8.614977e-01, -1.715828e+00, 3.073953e-10, 2.838651e-11, 1.530254e-10, 4.191330e+01, -1.751948e-01
3.509800e+09, 1.240816e-01, 7.722349e-01, 6.645347e-01, 7.694238e-01, -8.621754e-01, -1.719481e+00, 3.095642e-10, 2.846206e-11, 1.537465e-10, 4.187252e+01, -1.735874e-01
3.513600e+09, 1.238519e-01, 7.728427e-01, 6.638650e-01, 7.620326e-01, -8.628550e-01, -1.723152e+00, 3.117391e-10, 2.854003e-11, 1.544709e-10, 4.183215e+01, -1.719619e-01
3.517400e+09, 1.236196e-01, 7.734567e-01, 6.631860e-01, 7.545895e-01, -8.635364e-01, -1.726840e+00, 3.139211e-10, 2.862034e-11, 1.551986e-10, 4.179221e+01, -1.703183e-01
3.521200e+09, 1.233847e-01, 7.740769e-01, 6.624976e-01, 7.470943e-01, -8.642198e-01, -1.730546e+00, 3.161114e-10, 2.870294e-11, 1.559295e-10, 4.175270e+01, -1.686569e-01
3.525000e+09, 1.231473e-01, 7.747032e-01, 6.617997e-01, 7.395468e-01, -8.649051e-01, -1.734269e+00, 3.183115e-10, 2.878776e-11, 1.566636e-10, 4.171363e+01, -1.669777e-01
3.528800e+09, 1.229073e-01, 7.753358e-01, 6.610921e-01, 7.319467e-01, -8.655924e-01, -1.738010e+00, 3.205230e-10, 2.887475e-11, 1.574008e-10, 4.167501e+01, -1.652807e-01
3.532600e+09, 1.226649e-01, 7.759746e-01, 6.603747e-01, 7.242939e-01, -8.662818e-01, -1.741768e+00, 3.227477e-10, 2.896386e-11, 1.581412e-10, 4.163685e+01, -1.635661e-01
3.536400e+09, 1.224202e-01, 7.766198e-01, 6.596473e-01, 7.165879e-01, -8.669734e-01, -1.745543e+00, 3.249875e-10, 2.905502e-11, 1.588847e-10, 4.159916e+01, -1.618339e-01
3.540200e+09, 1.221731e-01, 7.772713e-01, 6.589099e-01, 7.088285e-01, -8.676671e-01, -1.749337e+00, 3.272444e-10, 2.914818e-11, 1.596315e-10, 4.156195e+01, -1.600844e-01
3.544000e+09, 1.219239e-01, 7.779291e-01, 6.581622e-01, 7.010152e-01, -8.683630e-01, -1.753148e+00, 3.295206e-10, 2.924330e-11, 1.603815e-10, 4.152521e+01, -1.583175e-01
3.547800e+09, 1.216725e-01, 7.785934e-01, 6.574042e-01, 6.931475e-01, -8.690613e-01, -1.756978e+00, 3.318185e-10, 2.934033e-11, 1.611349e-10, 4.148896e+01, -1.565334e-01
3.551600e+09, 1.214191e-01, 7.792642e-01, 6.566358e-01, 6.852250e-01, -8.697618e-01, -1.760825e+00, 3.341404e-10, 2.943925e-11, 1.618917e-10, 4.145321e+01, -1.547322e-01
3.555400e+09, 1.211638e-01, 7.799414e-01, 6.558567e-01, 6.772470e-01, -8.704647e-01, -1.764690e+00, 3.364889e-10, 2.954002e-11, 1.626522e-10, 4.141795e+01, -1.529140e-01
3.559200e+09, 1.209066e-01, 7.806253e-01, 6.550670e-01, 6.692129e-01, -8.711700e-01, -1.768574e+00, 3.388668e-10, 2.964264e-11, 1.634163e-10, 4.138320e+01, -1.510789e-01
3.563000e+09, 1.206478e-01, 7.813157e-01, 6.542664e-01, 6.611221e-01, -8.718777e-01, -1.772476e+00, 3.412768e-10, 2.974708e-11, 1.641844e-10, 4.134895e+01, -1.492269e-01
3.566800e+09, 1.203872e-01, 7.820129e-01, 6.534549e-01, 6.529738e-01, -8.725880e-01, -1.776396e+00, 3.437217e-10, 2.985335e-11, 1.649565e-10, 4.131521e+01, -1.473581e-01
3.570600e+09, 1.201252e-01, 7.827167e-01, 6.526323e-01, 6.447670e-01, -8.733008e-01, -1.780334e+00, 3.462045e-10, 2.996146e-11, 1.657330e-10, 4.128198e+01, -1.454726e-01
3.574400e+09, 1.198617e-01, 7.834274e-01, 6.517986e-01, 6.365010e-01, -8.740161e-01, -1.784291e+00, 3.487283e-10, 3.007143e-11, 1.665139e-10, 4.124927e+01, -1.435704e-01
3.578200e+09, 1.195970e-01, 7.841449e-01, 6.509535e-01, 6.281747e-01, -8.747341e-01, -1.788267e+00, 3.512961e-10, 3.018330e-11, 1.672997e-10, 4.121707e+01, -1.416516e-01
3.582000e+09, 1.193311e-01, 7.848693e-01, 6.500971e-01, 6.197872e-01, -8.754548e-01, -1.792261e+00, 3.539110e-10, 3.029712e-11, 1.680905e-10, 4.118539e+01, -1.397161e-01
3.585800e+09, 1.190641e-01, 7.856007e-01, 6.492292e-01, 6.113371e-01, -8.761781e-01, -1.796275e+00, 3.565763e-10, 3.041295e-11, 1.688867e-10, 4.115423e+01, -1.377640e-01
3.589600e+09, 1.187961e-01, 7.863392e-01, 6.483497e-01, 6.028235e-01, -8.769043e-01, -1.800307e+00, 3.592951e-10, 3.053087e-11, 1.696884e-10, 4.112359e+01, -1.357952e-01
